chrom	start	end
chr4	45490000	45500000
chr4	45500000	45510000
chr4	45510000	45520000
chr4	45520000	45530000
chr4	45540000	45550000
chr4	45550000	45560000
chr4	45560000	45570000
chr4	45570000	45580000
chr4	45580000	45590000
chr4	45590000	45600000
chr4	45600000	45610000
chr4	45610000	45620000
chr4	45620000	45630000
chr4	45630000	45640000
chr4	45640000	45650000
chr4	45650000	45660000
chr4	45660000	45670000
chr4	45670000	45680000
chr4	45680000	45690000
chr4	45690000	45700000
chr4	45700000	45710000
chr4	45710000	45720000
chr4	45720000	45730000
chr4	45730000	45740000
chr4	45740000	45750000
chr4	45750000	45760000
chr4	45760000	45770000
chr4	45770000	45780000
chr4	45780000	45790000
chr4	45790000	45800000
chr4	45800000	45810000
chr4	45810000	45820000
chr4	45820000	45830000
chr4	45830000	45840000
chr4	45840000	45850000
chr4	45850000	45860000
chr4	45860000	45870000
chr4	45870000	45880000
chr4	45880000	45890000
chr4	45890000	45900000
chr4	45900000	45910000
chr4	45910000	45920000
chr4	45920000	45930000
chr4	45930000	45940000
chr4	45940000	45950000
chr4	45950000	45960000
chr4	45960000	45970000
chr4	45970000	45980000
chr4	45980000	45990000
chr4	45990000	46000000
chr4	46000000	46010000
chr4	46010000	46020000
chr4	46020000	46030000
chr4	46030000	46040000
chr4	46040000	46050000
chr4	46050000	46060000
chr4	46060000	46070000
chr4	46070000	46080000
chr4	46080000	46090000
chr4	46090000	46100000
chr4	46100000	46110000
chr4	46110000	46120000
chr4	46120000	46130000
chr4	46130000	46140000
chr4	46140000	46150000
chr4	46150000	46160000
chr4	46160000	46170000
chr4	46170000	46180000
chr4	46180000	46190000
chr4	46190000	46200000
chr4	46200000	46210000
chr4	46210000	46220000
chr4	46220000	46230000
chr4	46230000	46240000
chr4	46240000	46250000
chr4	46250000	46260000
chr4	46260000	46270000
chr4	46270000	46280000
chr4	46280000	46290000
chr4	46290000	46300000
chr4	46300000	46310000
chr4	46310000	46320000
chr4	46320000	46330000
chr4	46330000	46340000
chr4	46340000	46350000
chr4	46350000	46360000
chr4	46360000	46370000
chr4	46370000	46380000
chr4	46380000	46390000
chr4	46390000	46400000
chr4	46400000	46410000
chr4	46410000	46420000
chr4	46420000	46430000
chr4	46430000	46440000
chr4	46440000	46450000
chr4	46450000	46460000
chr4	46460000	46470000
chr4	46470000	46480000
chr4	46480000	46490000
chr4	46490000	46500000
chr4	46500000	46510000
chr4	46510000	46520000
chr4	46520000	46530000
chr4	46530000	46540000
chr4	46540000	46550000
chr4	46550000	46560000
chr4	46560000	46570000
chr4	46570000	46580000
chr4	46580000	46590000
chr4	46590000	46600000
chr4	46600000	46610000
chr4	46610000	46620000
chr4	46620000	46630000
chr4	46630000	46640000
chr4	46650000	46660000
chr4	46660000	46670000
chr4	46670000	46680000
chr4	46680000	46690000
chr4	46690000	46700000
chr4	46700000	46710000
chr4	46710000	46720000
chr4	46720000	46730000
chr4	46730000	46740000
chr4	46740000	46750000
chr4	46750000	46760000
chr4	46760000	46770000
chr4	46770000	46780000
chr4	46780000	46790000
chr4	46790000	46800000
chr4	46800000	46810000
chr4	46810000	46820000
chr4	46820000	46830000
chr4	46830000	46840000
chr4	46840000	46850000
chr4	46850000	46860000
chr4	46860000	46870000
chr4	46870000	46880000
chr4	46880000	46890000
chr4	46890000	46900000
chr4	46900000	46910000
chr4	46910000	46920000
chr4	46920000	46930000
chr4	46930000	46940000
chr4	46940000	46950000
chr4	46950000	46960000
chr4	46960000	46970000
chr4	46970000	46980000
chr4	46980000	46990000
chr4	46990000	47000000
chr4	47030000	47040000
chr4	47040000	47050000
chr4	47050000	47060000
chr4	47060000	47070000
chr4	47070000	47080000
chr4	47080000	47090000
chr4	47110000	47120000
chr4	47120000	47130000
chr4	47130000	47140000
chr4	47140000	47150000
chr4	47150000	47160000
chr4	47160000	47170000
chr4	47170000	47180000
chr4	47180000	47190000
chr4	47190000	47200000
chr4	47200000	47210000
chr4	47210000	47220000
chr4	47220000	47230000
chr4	47230000	47240000
chr4	47240000	47250000
chr4	47250000	47260000
chr4	47260000	47270000
chr4	47270000	47280000
chr4	47280000	47290000
chr4	47290000	47300000
chr4	47300000	47310000
chr4	47310000	47320000
chr4	47320000	47330000
chr4	47330000	47340000
chr4	47340000	47350000
chr4	47350000	47360000
chr4	47360000	47370000
chr4	47370000	47380000
chr4	47380000	47390000
chr4	47390000	47400000
chr4	47400000	47410000
chr4	47410000	47420000
chr4	47420000	47430000
chr4	47430000	47440000
chr4	47440000	47450000
chr4	47450000	47460000
chr4	47460000	47470000
chr4	47470000	47480000
chr4	47480000	47490000
chr4	47490000	47500000
chr4	47500000	47510000
chr4	47510000	47520000
chr4	47520000	47530000
chr4	47530000	47540000
chr4	47540000	47550000
chr4	47550000	47560000
chr4	47560000	47570000
chr4	47570000	47580000
chr4	47580000	47590000
chr4	47610000	47620000
chr4	47620000	47630000
chr4	47630000	47640000
chr4	47640000	47650000
chr4	47650000	47660000
chr4	47660000	47670000
chr4	47670000	47680000
chr4	47680000	47690000
chr4	47690000	47700000
chr4	47700000	47710000
chr4	47710000	47720000
chr4	47720000	47730000
chr4	47730000	47740000
chr4	47740000	47750000
chr4	47750000	47760000
chr4	47760000	47770000
chr4	47770000	47780000
chr4	47780000	47790000
chr4	47790000	47800000
chr4	47800000	47810000
chr4	47810000	47820000
chr4	47820000	47830000
chr4	47830000	47840000
chr4	47840000	47850000
chr4	47850000	47860000
chr4	47860000	47870000
chr4	47870000	47880000
chr4	47880000	47890000
chr4	47900000	47910000
chr4	47910000	47920000
chr4	47920000	47930000
chr4	47930000	47940000
chr4	47940000	47950000
chr4	47950000	47960000
chr4	47960000	47970000
chr4	47970000	47980000
chr4	47980000	47990000
chr4	47990000	48000000
chr4	48000000	48010000
chr4	48020000	48030000
chr4	48030000	48040000
chr4	48040000	48050000
chr4	48050000	48060000
chr4	48060000	48070000
chr4	48070000	48080000
chr4	48080000	48090000
chr4	48090000	48100000
chr4	48100000	48110000
chr4	48110000	48120000
chr4	48120000	48130000
chr4	48130000	48140000
chr4	48140000	48150000
chr4	48150000	48160000
chr4	48160000	48170000
chr4	48170000	48180000
chr4	48180000	48190000
chr4	48190000	48200000
chr4	48200000	48210000
chr4	48210000	48220000
chr4	48220000	48230000
chr4	48230000	48240000
chr4	48240000	48250000
chr4	48250000	48260000
chr4	48260000	48270000
chr4	48270000	48280000
chr4	48280000	48290000
chr4	48290000	48300000
chr4	48300000	48310000
chr4	48310000	48320000
chr4	48320000	48330000
chr4	48330000	48340000
chr4	48340000	48350000
chr4	48350000	48360000
chr4	48360000	48370000
chr4	48370000	48380000
chr4	48380000	48390000
chr4	48390000	48400000
chr4	48400000	48410000
chr4	48410000	48420000
chr4	48420000	48430000
chr4	48430000	48440000
chr4	48440000	48450000
chr4	48450000	48460000
chr4	48460000	48470000
chr4	48470000	48480000
chr4	48490000	48500000
chr4	48500000	48510000
chr4	48510000	48520000
chr4	48520000	48530000
chr4	48530000	48540000
chr4	48540000	48550000
chr4	48550000	48560000
chr4	48560000	48570000
chr4	48570000	48580000
chr4	48580000	48590000
chr4	48590000	48600000
chr4	48600000	48610000
chr4	48640000	48650000
chr4	48650000	48660000
chr4	48660000	48670000
chr4	48670000	48680000
chr4	48680000	48690000
chr4	48690000	48700000
chr4	48700000	48710000
chr4	48710000	48720000
chr4	48720000	48730000
chr4	48740000	48750000
chr4	48750000	48760000
chr4	48760000	48770000
chr4	48770000	48780000
chr4	48780000	48790000
chr4	48790000	48800000
chr4	48800000	48810000
chr4	48810000	48820000
chr4	48820000	48830000
chr4	48830000	48840000
chr4	48840000	48850000
chr4	48850000	48860000
chr4	48860000	48870000
chr4	48870000	48880000
chr4	48880000	48890000
chr4	48890000	48900000
chr4	48900000	48910000
chr4	48910000	48920000
chr4	48920000	48930000
chr4	48930000	48940000
chr4	48940000	48950000
chr4	48950000	48960000
chr4	48960000	48970000
chr4	48970000	48980000
chr4	48980000	48990000
chr4	48990000	49000000
chr4	49000000	49010000
chr4	49010000	49020000
chr4	49020000	49030000
chr4	49030000	49040000
chr4	49040000	49050000
chr4	49060000	49070000
chr4	49080000	49090000
chr4	49090000	49100000
chr4	49100000	49110000
chr4	49110000	49120000
chr4	49120000	49130000
chr4	49130000	49140000
chr4	49140000	49150000
chr4	49150000	49160000
chr4	49160000	49170000
chr4	49170000	49180000
chr4	49180000	49190000
chr4	49190000	49200000
chr4	49200000	49210000
chr4	49210000	49220000
chr4	49220000	49230000
chr4	49230000	49240000
chr4	49240000	49250000
chr4	49250000	49260000
chr4	49260000	49270000
chr4	49270000	49280000
chr4	49280000	49290000
chr4	49290000	49300000
chr4	49300000	49310000
chr4	49310000	49320000
chr4	49320000	49330000
chr4	49330000	49340000
chr4	49340000	49350000
chr4	49350000	49360000
chr4	49360000	49370000
chr4	49370000	49380000
chr4	49380000	49390000
chr4	49390000	49400000
chr4	49400000	49410000
chr4	49410000	49420000
chr4	49420000	49430000
chr4	49430000	49440000
chr4	49440000	49450000
chr4	49450000	49460000
chr4	49460000	49470000
chr4	49470000	49480000
chr4	49480000	49490000
chr4	49490000	49500000
chr4	49500000	49510000
chr4	49510000	49520000
chr4	49520000	49530000
chr4	49530000	49540000
chr4	49540000	49550000
chr4	49550000	49560000
chr4	49560000	49570000
chr4	49570000	49580000
chr4	49580000	49590000
chr4	49590000	49600000
chr4	49600000	49610000
chr4	49610000	49620000
chr4	49620000	49630000
chr4	49630000	49640000
chr4	49640000	49650000
chr4	49650000	49660000
chr4	49660000	49670000
chr4	49670000	49680000
chr4	49680000	49690000
chr4	49690000	49700000
chr4	49700000	49710000
chr4	49710000	49720000
chr4	49720000	49730000
chr4	49730000	49740000
chr4	49740000	49750000
chr4	49750000	49760000
chr4	49760000	49770000
chr4	49770000	49780000
chr4	49780000	49790000
chr4	49790000	49800000
chr4	49800000	49810000
chr4	49810000	49820000
chr4	49820000	49830000
chr4	49830000	49840000
chr4	49840000	49850000
chr4	49850000	49860000
chr4	49860000	49870000
chr4	49870000	49880000
chr4	49880000	49890000
chr4	49890000	49900000
chr4	49900000	49910000
chr4	49910000	49920000
chr4	49920000	49930000
chr4	49930000	49940000
chr4	49940000	49950000
chr4	49950000	49960000
chr4	49970000	49980000
chr4	49980000	49990000
chr4	49990000	50000000
chr4	50000000	50010000
chr4	50010000	50020000
chr4	50020000	50030000
chr4	50030000	50040000
chr4	50040000	50050000
chr4	50050000	50060000
chr4	50060000	50070000
chr4	50070000	50080000
chr4	50080000	50090000
chr4	50090000	50100000
chr4	50100000	50110000
chr4	50110000	50120000
chr4	50120000	50130000
chr4	50130000	50140000
chr4	50140000	50150000
chr4	50150000	50160000
chr4	50160000	50170000
chr4	50170000	50180000
chr4	50180000	50190000
chr4	50190000	50200000
chr4	50200000	50210000
chr4	50210000	50220000
chr4	50220000	50230000
chr4	50230000	50240000
chr4	50240000	50250000
chr4	50250000	50260000
chr4	50260000	50270000
chr4	50270000	50280000
chr4	50280000	50290000
chr4	50290000	50300000
chr4	50300000	50310000
chr4	50310000	50320000
chr4	50320000	50330000
chr4	50330000	50340000
chr4	50340000	50350000
chr4	50350000	50360000
chr4	50360000	50370000
chr4	50370000	50380000
chr4	50380000	50390000
chr4	50390000	50400000
chr4	50400000	50410000
chr4	50410000	50420000
chr4	50420000	50430000
chr4	50430000	50440000
chr4	50440000	50450000
chr4	50460000	50470000
chr4	50470000	50480000
chr4	50480000	50490000
chr4	50490000	50500000
chr4	50500000	50510000
chr4	50510000	50520000
chr4	50520000	50530000
chr4	50530000	50540000
chr4	50540000	50550000
chr4	50550000	50560000
chr4	50560000	50570000
chr4	50570000	50580000
chr4	50580000	50590000
chr4	50590000	50600000
chr4	50600000	50610000
chr4	50610000	50620000
chr4	50620000	50630000
chr4	50630000	50640000
chr4	50650000	50660000
chr4	50660000	50670000
chr4	50670000	50680000
chr4	50680000	50690000
chr4	50690000	50700000
chr4	50700000	50710000
chr4	50710000	50720000
chr4	50720000	50730000
chr4	50730000	50740000
chr4	50740000	50750000
chr4	50760000	50770000
chr4	50770000	50780000
chr4	50780000	50790000
chr4	50790000	50800000
chr4	50810000	50820000
chr4	50820000	50830000
chr4	50830000	50840000
chr4	50840000	50850000
chr4	50850000	50860000
chr4	50860000	50870000
chr4	50870000	50880000
chr4	50890000	50900000
chr4	50900000	50910000
chr4	50910000	50920000
chr4	50920000	50930000
chr4	50930000	50940000
chr4	50940000	50950000
chr4	50950000	50960000
chr4	50960000	50970000
chr4	50970000	50980000
chr4	50980000	50990000
chr4	50990000	51000000
chr4	51000000	51010000
chr4	51010000	51020000
chr4	51020000	51030000
chr4	51030000	51040000
chr4	51040000	51050000
chr4	51050000	51060000
chr4	51060000	51070000
chr4	51070000	51080000
chr4	51080000	51090000
chr4	51090000	51100000
chr4	51100000	51110000
chr4	51110000	51120000
chr4	51130000	51140000
chr4	51140000	51150000
chr4	51150000	51160000
chr4	51160000	51170000
chr4	51170000	51180000
chr4	51180000	51190000
chr4	51190000	51200000
chr4	51200000	51210000
chr4	51210000	51220000
chr4	51220000	51230000
chr4	51230000	51240000
chr4	51240000	51250000
chr4	51250000	51260000
chr4	51260000	51270000
chr4	51270000	51280000
chr4	51280000	51290000
chr4	51300000	51310000
chr4	51310000	51320000
chr4	51320000	51330000
chr4	51330000	51340000
chr4	51340000	51350000
chr4	51350000	51360000
chr4	51360000	51370000
chr4	51380000	51390000
chr4	51390000	51400000
chr4	51400000	51410000
chr4	51410000	51420000
chr4	51420000	51430000
chr4	51430000	51440000
chr4	51440000	51450000
chr4	51450000	51460000
chr4	51460000	51470000
chr4	51470000	51480000
chr4	51480000	51490000
chr4	51490000	51500000
chr4	51500000	51510000
chr4	51510000	51520000
chr4	51520000	51530000
chr4	51540000	51550000
chr4	51550000	51560000
chr4	51560000	51570000
chr4	51570000	51580000
chr4	51580000	51590000
chr4	51590000	51600000
chr4	51600000	51610000
chr4	51610000	51620000
chr4	51620000	51630000
chr4	51630000	51640000
chr4	51640000	51650000
chr4	51650000	51660000
chr4	51660000	51670000
chr4	51670000	51680000
chr4	51680000	51690000
chr4	51690000	51700000
chr4	51700000	51710000
chr4	51710000	51720000
chr4	51720000	51730000
chr4	51730000	51740000
chr4	51740000	51750000
chr4	51750000	51760000
chr4	51760000	51770000
chr4	51770000	51780000
chr4	51780000	51790000
chr4	51790000	51800000
chr4	51800000	51810000
chr4	51810000	51820000
chr4	51820000	51830000
chr4	51830000	51840000
chr4	51840000	51850000
chr4	51850000	51860000
chr4	51860000	51870000
chr4	51870000	51880000
chr4	51880000	51890000
chr4	51890000	51900000
chr4	51900000	51910000
chr4	51910000	51920000
chr4	51920000	51930000
chr4	51930000	51940000
chr4	51940000	51950000
chr4	51950000	51960000
chr4	51960000	51970000
chr4	51970000	51980000
chr4	51980000	51990000
chr4	51990000	52000000
chr4	52000000	52010000
chr4	52010000	52020000
chr4	52020000	52030000
chr4	52030000	52040000
chr4	52040000	52050000
chr4	52050000	52060000
chr4	52060000	52070000
chr4	52070000	52080000
chr4	52080000	52090000
chr4	52090000	52100000
chr4	52100000	52110000
chr4	52110000	52120000
chr4	52120000	52130000
chr4	52130000	52140000
chr4	52140000	52150000
chr4	52150000	52160000
chr4	52160000	52170000
chr4	52170000	52180000
chr4	52180000	52190000
chr4	52190000	52200000
chr4	52200000	52210000
chr4	52210000	52220000
chr4	52220000	52230000
chr4	52230000	52240000
chr4	52240000	52250000
chr4	52250000	52260000
chr4	52260000	52270000
chr4	52270000	52280000
chr4	52280000	52290000
chr4	52290000	52300000
chr4	52300000	52310000
chr4	52310000	52320000
chr4	52320000	52330000
chr4	52330000	52340000
chr4	52340000	52350000
chr4	52350000	52360000
chr4	52360000	52370000
chr4	52370000	52380000
chr4	52380000	52390000
chr4	52390000	52400000
chr4	52400000	52410000
chr4	52410000	52420000
chr4	52420000	52430000
chr4	52430000	52440000
chr4	52440000	52450000
chr4	52450000	52460000
chr4	52460000	52470000
chr4	52470000	52480000
chr4	52480000	52490000
chr4	52490000	52500000
chr4	52500000	52510000
chr4	52510000	52520000
chr4	52520000	52530000
chr4	52530000	52540000
chr4	52540000	52550000
chr4	52550000	52560000
chr4	52560000	52570000
chr4	52570000	52580000
chr4	52580000	52590000
chr4	52590000	52600000
chr4	52600000	52610000
chr4	52610000	52620000
chr4	52640000	52650000
chr4	52650000	52660000
chr4	52660000	52670000
chr4	52670000	52680000
chr4	52680000	52690000
chr4	52690000	52700000
chr4	52700000	52710000
chr4	52710000	52720000
chr4	52720000	52730000
chr4	52730000	52740000
chr4	52740000	52750000
chr4	52750000	52760000
chr4	52760000	52770000
chr4	52770000	52780000
chr4	52780000	52790000
chr4	52790000	52800000
chr4	52800000	52810000
chr4	52810000	52820000
chr4	52820000	52830000
chr4	52830000	52840000
chr4	52840000	52850000
chr4	52870000	52880000
chr4	52880000	52890000
chr4	52890000	52900000
chr4	52900000	52910000
chr4	52910000	52920000
chr4	52920000	52930000
chr4	52930000	52940000
chr4	52940000	52950000
chr4	52950000	52960000
chr4	52960000	52970000
chr4	52970000	52980000
chr4	52980000	52990000
chr4	52990000	53000000
chr4	53000000	53010000
chr4	53010000	53020000
chr4	53020000	53030000
chr4	53030000	53040000
chr4	53040000	53050000
chr4	53050000	53060000
chr4	53060000	53070000
chr4	53070000	53080000
chr4	53080000	53090000
chr4	53090000	53100000
chr4	53100000	53110000
chr4	53110000	53120000
chr4	53120000	53130000
chr4	53130000	53140000
chr4	53140000	53150000
chr4	53150000	53160000
chr4	53160000	53170000
chr4	53170000	53180000
chr4	53180000	53190000
chr4	53190000	53200000
chr4	53200000	53210000
chr4	53210000	53220000
chr4	53220000	53230000
chr4	53230000	53240000
chr4	53240000	53250000
chr4	53250000	53260000
chr4	53260000	53270000
chr4	53270000	53280000
chr4	53280000	53290000
chr4	53290000	53300000
chr4	53300000	53310000
chr4	53310000	53320000
chr4	53320000	53330000
chr4	53330000	53340000
chr4	53340000	53350000
chr4	53350000	53360000
chr4	53360000	53370000
chr4	53370000	53380000
chr4	53380000	53390000
chr4	53390000	53400000
chr4	53400000	53410000
chr4	53410000	53420000
chr4	53420000	53430000
chr4	53430000	53440000
chr4	53440000	53450000
chr4	53450000	53460000
chr4	53460000	53470000
chr4	53470000	53480000
chr4	53480000	53490000
chr4	53490000	53500000
chr4	53500000	53510000
chr4	53510000	53520000
chr4	53520000	53530000
chr4	53530000	53540000
chr4	53540000	53550000
chr4	53550000	53560000
chr4	53560000	53570000
chr4	53570000	53580000
chr4	53580000	53590000
chr4	53590000	53600000
chr4	53600000	53610000
chr4	53610000	53620000
chr4	53620000	53630000
chr4	53630000	53640000
chr4	53640000	53650000
chr4	53650000	53660000
chr4	53660000	53670000
chr4	53670000	53680000
chr4	53680000	53690000
chr4	53690000	53700000
chr4	53710000	53720000
chr4	53720000	53730000
